timestamp,target,compiler,opt,variant,mode,threads,data_len,loop,time_s,data_bytes,throughput_MBps,throughput_MiBps,verify,checksum,binary,cflags
2026-05-16T21:27:59,wsl-arch,gcc,O1,multibuffer_original,cbc_encrypt_multi_buffer,1,1048576,100,0.973524,104857600,107.71,102.72,,391f66a7,multibuffer_original_O1_t1,gcc -std=c11 -O1 -Wall -Wextra -DDATA_LEN=1048576 -DLOOP=100 -DTHREADS=1 -pthread /home/csexperiment/code/sm4_multibuffer_pthread.c -o /home/csexperiment/code/build_sm4_bench/multibuffer_original_O1_t1
2026-05-16T21:28:00,wsl-arch,gcc,O1,multibuffer_original,cbc_encrypt_multi_buffer,2,1048576,100,0.959675,209715200,218.53,208.40,,cbb2ec24,multibuffer_original_O1_t2,gcc -std=c11 -O1 -Wall -Wextra -DDATA_LEN=1048576 -DLOOP=100 -DTHREADS=2 -pthread /home/csexperiment/code/sm4_multibuffer_pthread.c -o /home/csexperiment/code/build_sm4_bench/multibuffer_original_O1_t2
2026-05-16T21:28:02,wsl-arch,gcc,O1,multibuffer_original,cbc_encrypt_multi_buffer,4,1048576,100,1.054876,419430400,397.61,379.19,,02f72479,multibuffer_original_O1_t4,gcc -std=c11 -O1 -Wall -Wextra -DDATA_LEN=1048576 -DLOOP=100 -DTHREADS=4 -pthread /home/csexperiment/code/sm4_multibuffer_pthread.c -o /home/csexperiment/code/build_sm4_bench/multibuffer_original_O1_t4
2026-05-16T21:28:04,wsl-arch,gcc,O1,multibuffer_original,cbc_encrypt_multi_buffer,8,1048576,100,2.024019,838860800,414.45,395.25,,2f850ac2,multibuffer_original_O1_t8,gcc -std=c11 -O1 -Wall -Wextra -DDATA_LEN=1048576 -DLOOP=100 -DTHREADS=8 -pthread /home/csexperiment/code/sm4_multibuffer_pthread.c -o /home/csexperiment/code/build_sm4_bench/multibuffer_original_O1_t8
2026-05-16T21:28:05,wsl-arch,gcc,O1,multibuffer_table,cbc_encrypt_multi_buffer,1,1048576,100,0.703019,104857600,149.15,142.24,,391f66a7,multibuffer_table_O1_t1,gcc -std=c11 -O1 -Wall -Wextra -DDATA_LEN=1048576 -DLOOP=100 -DTHREADS=1 -pthread /home/csexperiment/code/sm4_multibuffer_table_pthread.c -o /home/csexperiment/code/build_sm4_bench/multibuffer_table_O1_t1
2026-05-16T21:28:06,wsl-arch,gcc,O1,multibuffer_table,cbc_encrypt_multi_buffer,2,1048576,100,0.699551,209715200,299.79,285.90,,cbb2ec24,multibuffer_table_O1_t2,gcc -std=c11 -O1 -Wall -Wextra -DDATA_LEN=1048576 -DLOOP=100 -DTHREADS=2 -pthread /home/csexperiment/code/sm4_multibuffer_table_pthread.c -o /home/csexperiment/code/build_sm4_bench/multibuffer_table_O1_t2
2026-05-16T21:28:07,wsl-arch,gcc,O1,multibuffer_table,cbc_encrypt_multi_buffer,4,1048576,100,0.721221,419430400,581.56,554.62,,02f72479,multibuffer_table_O1_t4,gcc -std=c11 -O1 -Wall -Wextra -DDATA_LEN=1048576 -DLOOP=100 -DTHREADS=4 -pthread /home/csexperiment/code/sm4_multibuffer_table_pthread.c -o /home/csexperiment/code/build_sm4_bench/multibuffer_table_O1_t4
2026-05-16T21:28:09,wsl-arch,gcc,O1,multibuffer_table,cbc_encrypt_multi_buffer,8,1048576,100,1.493180,838860800,561.79,535.77,,2f850ac2,multibuffer_table_O1_t8,gcc -std=c11 -O1 -Wall -Wextra -DDATA_LEN=1048576 -DLOOP=100 -DTHREADS=8 -pthread /home/csexperiment/code/sm4_multibuffer_table_pthread.c -o /home/csexperiment/code/build_sm4_bench/multibuffer_table_O1_t8
2026-05-16T21:28:10,wsl-arch,gcc,O1,decrypt_parallel_original,cbc_decrypt_parallel,1,1048576,100,1.038763,104857600,100.94,96.27,ok,a983a2ee,decrypt_parallel_original_O1_t1,gcc -std=c11 -O1 -Wall -Wextra -DDATA_LEN=1048576 -DLOOP=100 -DTHREADS=1 -pthread /home/csexperiment/code/sm4_cbc_decrypt_parallel.c -o /home/csexperiment/code/build_sm4_bench/decrypt_parallel_original_O1_t1
2026-05-16T21:28:10,wsl-arch,gcc,O1,decrypt_parallel_original,cbc_decrypt_parallel,2,1048576,100,0.445800,104857600,235.21,224.32,ok,a983a2ee,decrypt_parallel_original_O1_t2,gcc -std=c11 -O1 -Wall -Wextra -DDATA_LEN=1048576 -DLOOP=100 -DTHREADS=2 -pthread /home/csexperiment/code/sm4_cbc_decrypt_parallel.c -o /home/csexperiment/code/build_sm4_bench/decrypt_parallel_original_O1_t2
2026-05-16T21:28:11,wsl-arch,gcc,O1,decrypt_parallel_original,cbc_decrypt_parallel,4,1048576,100,0.245970,104857600,426.30,406.55,ok,a983a2ee,decrypt_parallel_original_O1_t4,gcc -std=c11 -O1 -Wall -Wextra -DDATA_LEN=1048576 -DLOOP=100 -DTHREADS=4 -pthread /home/csexperiment/code/sm4_cbc_decrypt_parallel.c -o /home/csexperiment/code/build_sm4_bench/decrypt_parallel_original_O1_t4
2026-05-16T21:28:12,wsl-arch,gcc,O1,decrypt_parallel_original,cbc_decrypt_parallel,8,1048576,100,0.266208,104857600,393.89,375.65,ok,a983a2ee,decrypt_parallel_original_O1_t8,gcc -std=c11 -O1 -Wall -Wextra -DDATA_LEN=1048576 -DLOOP=100 -DTHREADS=8 -pthread /home/csexperiment/code/sm4_cbc_decrypt_parallel.c -o /home/csexperiment/code/build_sm4_bench/decrypt_parallel_original_O1_t8
